ptn_id,ptn_name,kategori,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,rasio_keketatan,nilai_raport,estimasi_nilai_raport,jenis_portofolio
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821008,TEKNIK KIMIA,Sarjana,40,601,15.025,85,85,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821009,TEKNIK FISIKA,Sarjana,40,302,7.55,82,82,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821010,TEKNIK INDUSTRI,Sarjana,40,846,21.15,91,91,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821011,TEKNIK MATERIAL,Sarjana,40,455,11.375,86,86,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821012,TEKNIK SIPIL,Sarjana,39,715,18.333333333333332,87,87,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821013,ARSITEKTUR,Sarjana,24,388,16.166666666666668,88,88,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821014,TEKNIK LINGKUNGAN,Sarjana,26,409,15.73076923076923,89,89,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821015,TEKNIK GEOMATIKA,Sarjana,26,292,11.23076923076923,86,86,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821016,PERENCANAAN WILAYAH DAN KOTA,Sarjana,34,312,9.176470588235293,84,84,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821017,TEKNIK PERKAPALAN,Sarjana,24,293,12.208333333333334,88,88,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821018,TEKNIK KELAUTAN,Sarjana,24,243,10.125,86,86,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821019,TEKNIK SISTEM PERKAPALAN,Sarjana,28,240,8.571428571428571,83,83,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821020,TEKNIK INFORMATIKA,Sarjana,60,1431,23.85,91,91,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821021,SISTEM INFORMASI,Sarjana,42,733,17.452380952380953,89,89,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821022,DESAIN PRODUK INDUSTRI,Sarjana,30,221,7.366666666666666,85,85,"Seni Rupa, Desain, dan Kriya"
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821023,TEKNIK TRANSPORTASI LAUT,Sarjana,16,141,8.8125,80,80,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821024,TEK. SIST PERKAPALAN (GLR GANDA ITS-JERMAN),Sarjana,12,92,7.666666666666667,87,87,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821025,TEKNIK KOMPUTER,Sarjana,24,372,15.5,88,88,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821027,TEKNIK GEOFISIKA,Sarjana,20,284,14.2,89,89,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821028,DESAIN INTERIOR,Sarjana,24,187,7.791666666666667,84,84,"Seni Rupa, Desain, dan Kriya"
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821029,TEKNIK BIOMEDIK,Sarjana,24,317,13.208333333333334,87,87,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821030,SAINS AKTUARIA,Sarjana,24,269,11.208333333333334,88,88,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821031,TEKNOLOGI INFORMASI,Sarjana,34,395,11.617647058823529,87,87,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821032,DESAIN KOMUNIKASI VISUAL,Sarjana,32,438,13.6875,85,85,"Seni Rupa, Desain, dan Kriya"
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821041,TEKNIK LEPAS PANTAI,Sarjana,16,289,18.0625,89,89,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821042,TEKNIK PANGAN,Sarjana,16,259,16.1875,87,87,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821043,MANAJEMEN BISNIS,Sarjana,24,445,18.541666666666668,89,89,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821044,STUDI PEMBANGUNAN,Sarjana,27,162,6.0,81,81,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821045,TEKNIK TELEKOMUNIKASI,Sarjana,16,159,9.9375,84,84,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821046,TEKNOLOGI KEDOKTERAN,Sarjana,24,259,10.791666666666666,88,88,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821047,SAINS ANALITIK DAN INSTRUMENTASI KIMIA,Sarjana,18,151,8.38888888888889,86,86,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821048,KEDOKTERAN,Sarjana,10,384,38.4,89,89,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821049,SAINS DATA,Sarjana,10,188,18.8,87,87,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821050,INOVASI DIGITAL,Sarjana,10,100,10.0,86,86,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821051,REKAYASA KECERDASAN ARTIFISIAL,Sarjana,13,303,23.307692307692307,95,95,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821052,REKAYASA PERANGKAT LUNAK,Sarjana,13,187,14.384615384615385,87,87,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821053,BISNIS DIGITAL,Sarjana,12,315,26.25,90,90,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821054,REKAYASA KESELAMATAN PROSES,Sarjana,10,112,11.2,87,87,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821056,SAINS KOMUNIKASI,Sarjana,9,91,10.11111111111111,86,86,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821057,BIOTEKNOLOGI,Sarjana,12,152,12.666666666666666,86,86,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13821058,TEKNIK PERTAMBANGAN,Sarjana,10,0,0.0,78,78,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13822033,TEKNIK SIPIL,Sarjana Terapan,27,327,12.11111111111111,85,85,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13822034,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN AIR,Sarjana Terapan,27,117,4.333333333333333,76,76,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13822035,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,27,174,6.444444444444445,82,82,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13822036,TEKNOLOGI REKAYASA KONVERSI ENERGI,Sarjana Terapan,27,206,7.62962962962963,87,87,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13822037,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,35,213,6.085714285714285,86,86,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13822038,TEKNOLOGI REKAYASA KIMIA INDUSTRI,Sarjana Terapan,35,249,7.114285714285714,82,82,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13822039,TEKNOLOGI REKAYASA INSTRUMENTASI,Sarjana Terapan,35,208,5.942857142857143,85,85,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13822040,STATISTIKA BISNIS,Sarjana Terapan,35,226,6.457142857142857,85,85,Tidak Ada
382,INSTITUT TEKNOLOGI SEPULUH NOPEMBER,Akademik,13822055,ANALITIKA LOGISTIK TERAPAN,Sarjana Terapan,11,29,2.6363636363636362,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831001,PENDIDIKAN MATEMATIKA,Sarjana,74,484,6.54054054054054,83,83,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831002,PENDIDIKAN FISIKA,Sarjana,55,181,3.290909090909091,78,78,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831003,PENDIDIKAN KIMIA,Sarjana,50,259,5.18,86,86,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831004,PENDIDIKAN BIOLOGI,Sarjana,75,468,6.24,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831005,MATEMATIKA,Sarjana,70,278,3.9714285714285715,80,80,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831006,FISIKA,Sarjana,40,132,3.3,82,82,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831007,KIMIA,Sarjana,50,328,6.56,86,86,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831008,BIOLOGI,Sarjana,63,352,5.587301587301587,86,86,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831009,PENDIDIKAN ILMU PENGETAHUAN ALAM,Sarjana,65,360,5.538461538461538,86,86,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831010,PENDIDIKAN TEKNIK ELEKTRO,Sarjana,30,112,3.7333333333333334,75,75,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831011,PENDIDIKAN TEKNIK MESIN,Sarjana,35,135,3.857142857142857,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831012,PENDIDIKAN TEKNIK BANGUNAN,Sarjana,40,101,2.525,79,79,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831013,ILMU KEOLAHRAGAAN,Sarjana,80,273,3.4125,82,82,Olahraga
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831014,TEKNIK SIPIL,Sarjana,90,756,8.4,82,82,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831015,PENDIDIKAN TEKNOLOGI INFORMASI,Sarjana,60,265,4.416666666666667,77,77,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831016,TEKNIK ELEKTRO,Sarjana,70,560,8.0,87,87,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831017,TEKNIK MESIN,Sarjana,70,689,9.842857142857143,82,82,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831018,SISTEM INFORMASI,Sarjana,80,791,9.8875,84,84,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831019,TEKNIK INFORMATIKA,Sarjana,55,928,16.87272727272727,90,90,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831020,GIZI,Sarjana,40,1022,25.55,94,94,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831027,BIMBINGAN DAN KONSELING,Sarjana,90,756,8.4,84,84,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831028,TEKNOLOGI PENDIDIKAN,Sarjana,80,257,3.2125,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831029,PENDIDIKAN LUAR SEKOLAH,Sarjana,50,114,2.28,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831030,PENDIDIKAN LUAR BIASA,Sarjana,75,200,2.6666666666666665,75,75,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831031,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,130,1594,12.261538461538462,86,86,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831032,PSIKOLOGI,Sarjana,114,1448,12.701754385964913,90,90,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831033,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,Sarjana,90,321,3.566666666666667,80,80,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831034,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,100,754,7.54,80,80,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831035,PENDIDIKAN BAHASA INGGRIS,Sarjana,95,696,7.326315789473684,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831036,PENDIDIKAN BAHASA JERMAN,Sarjana,40,85,2.125,79,79,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831037,PENDIDIKAN BAHASA JEPANG,Sarjana,90,359,3.988888888888889,76,76,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831038,PENDIDIKAN BAHASA DAN SASTRA JAWA,Sarjana,65,266,4.092307692307692,76,76,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831039,PENDIDIKAN SENI RUPA,Sarjana,60,172,2.8666666666666667,79,79,"Seni Rupa, Desain, dan Kriya"
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831040,"PENDIDIKAN SENI DRAMA, TARI, DAN MUSIK",Sarjana,60,191,3.183333333333333,76,76,Sendratasik
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831041,SASTRA INDONESIA,Sarjana,60,311,5.183333333333334,85,85,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831042,SASTRA INGGRIS,Sarjana,75,621,8.28,86,86,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831043,SASTRA JERMAN,Sarjana,40,128,3.2,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831044,PENDIDIKAN PANCASILA DAN KEWARGANEGARAAN,Sarjana,75,401,5.346666666666667,84,84,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831045,PENDIDIKAN GEOGRAFI,Sarjana,75,309,4.12,76,76,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831046,PENDIDIKAN SEJARAH,Sarjana,75,286,3.8133333333333335,82,82,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831047,SOSIOLOGI,Sarjana,90,459,5.1,83,83,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831048,ILMU ADMINISTRASI NEGARA,Sarjana,90,910,10.11111111111111,87,87,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831050,"PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI",Sarjana,119,663,5.571428571428571,81,81,Olahraga
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831051,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,115,565,4.913043478260869,80,80,Olahraga
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831052,PENDIDIKAN EKONOMI,Sarjana,60,304,5.066666666666666,86,86,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831053,MANAJEMEN,Sarjana,72,1613,22.40277777777778,95,95,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831054,AKUNTANSI,Sarjana,80,1182,14.775,86,86,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831055,PENDIDIKAN TATA RIAS,Sarjana,65,497,7.6461538461538465,80,80,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831056,MANAJEMEN PENDIDIKAN,Sarjana,90,370,4.111111111111111,75,75,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831057,ILMU HUKUM,Sarjana,108,959,8.87962962962963,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831058,PENDIDIKAN BAHASA MANDARIN,Sarjana,70,215,3.0714285714285716,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831059,PENDIDIKAN TATA BOGA,Sarjana,100,484,4.84,80,80,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831060,PENDIDIKAN TATA BUSANA,Sarjana,100,420,4.2,82,82,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831061,PENDIDIKAN AKUNTANSI,Sarjana,75,327,4.36,77,77,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831062,PENDIDIKAN BISNIS,Sarjana,30,286,9.533333333333333,80,80,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831063,PENDIDIKAN ADMINISTRASI PERKANTORAN,Sarjana,70,659,9.414285714285715,87,87,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831064,ILMU KOMUNIKASI,Sarjana,80,1129,14.1125,90,90,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831065,MUSIK,Sarjana,45,73,1.6222222222222222,75,75,Musik
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831066,DESAIN KOMUNIKASI VISUAL,Sarjana,90,542,6.022222222222222,86,86,"Seni Rupa, Desain, dan Kriya"
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831067,SENI RUPA MURNI,Sarjana,34,93,2.735294117647059,80,80,"Seni Rupa, Desain, dan Kriya"
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831068,EKONOMI ISLAM,Sarjana,68,388,5.705882352941177,86,86,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831069,PENDIDIKAN IPS,Sarjana,75,296,3.9466666666666668,75,75,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831070,EKONOMI,Sarjana,100,741,7.41,83,83,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831075,BISNIS DIGITAL,Sarjana,100,950,9.5,85,85,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831087,SAINS DATA,Sarjana,55,581,10.563636363636364,90,90,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831088,MANAJEMEN OLAHRAGA,Sarjana,40,114,2.85,78,78,Olahraga
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831089,ILMU POLITIK,Sarjana,65,317,4.876923076923077,76,76,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831090,KEDOKTERAN,Sarjana,10,410,41.0,89,89,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831091,"PENDIDIKAN JASMANI, KESEHATAN, DAN REKREASI (UNESA KAMPUS MAGETAN)",Sarjana,45,140,3.111111111111111,81,81,Olahraga
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831092,PENDIDIKAN GURU SEKOLAH DASAR (UNESA KAMPUS MAGETAN),Sarjana,50,561,11.22,90,90,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831093,PENDIDIKAN MATEMATIKA (UNESA KAMPUS MAGETAN),Sarjana,31,166,5.354838709677419,87,87,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831094,ILMU HUKUM (UNESA KAMPUS MAGETAN),Sarjana,42,243,5.785714285714286,84,84,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831095,ILMU KOMUNIKASI (UNESA KAMPUS MAGETAN),Sarjana,50,333,6.66,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831096,MANAJEMEN (UNESA KAMPUS MAGETAN),Sarjana,50,554,11.08,88,88,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831097,SASTRA INGGRIS (UNESA KAMPUS MAGETAN),Sarjana,35,138,3.942857142857143,77,77,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831098,PENDIDIKAN TATA RIAS (UNESA KAMPUS MAGETAN),Sarjana,40,144,3.6,77,77,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831099,MASASE,Sarjana,30,23,0.7666666666666667,79,79,Olahraga
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831101,FISIOTERAPI,Sarjana,12,362,30.166666666666668,93,93,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831102,KEBIDANAN,Sarjana,10,310,31.0,91,91,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831103,KEPERAWATAN,Sarjana,10,850,85.0,93,93,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831104,HUBUNGAN INTERNASIONAL,Sarjana,50,277,5.54,82,82,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831105,PERENCANAAN WILAYAH DAN KOTA,Sarjana,45,233,5.177777777777778,82,82,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831106,SAINS AKTUARIA,Sarjana,35,120,3.4285714285714284,80,80,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831109,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI (KAMPUS KABUPATEN MAGETAN),Sarjana,20,69,3.45,75,75,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831110,TEKNOLOGI PENDIDIKAN (KAMPUS KABUPATEN MAGETAN),Sarjana,35,75,2.142857142857143,75,75,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831111,BIMBINGAN DAN KONSELING (KAMPUS KABUPATEN MAGETAN),Sarjana,35,274,7.828571428571428,85,85,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831112,PENDIDIKAN KEPELATIHAN OLAHRAGA (KAMPUS KABUPATEN MAGETAN),Sarjana,35,73,2.085714285714286,76,76,Olahraga
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831113,PENDIDIKAN BAHASA DAN SASTRA INDONESIA (KAMPUS KABUPATEN MAGETAN),Sarjana,30,203,6.766666666666667,84,84,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831115,TEKNOLOGI PANGAN DAN HASIL PERTANIAN,Sarjana,30,244,8.133333333333333,84,84,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831116,AKUAKULTUR,Sarjana,30,42,1.4,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831117,PARIWISATA,Sarjana,35,334,9.542857142857143,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831118,FILM DAN ANIMASI,Sarjana,35,49,1.4,79,79,Film dan Televisi
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831119,BIOSAINS HEWAN,Sarjana,30,26,0.8666666666666667,82,82,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831120,AGRIBISNIS DIGITAL,Sarjana,30,145,4.833333333333333,77,77,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831121,KECERDASAN ARTIFISIAL,Sarjana,30,92,3.066666666666667,75,75,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831122,ILMU ADMINISTRASI NEGARA (PSDKU MAGETAN),Sarjana,33,212,6.424242424242424,80,80,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831123,AKUNTANSI (KAMPUS KABUPATEN MAGETAN),Sarjana,22,0,0.0,76,76,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831124,KEDOKTERAN GIGI,Sarjana,5,0,0.0,75,75,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831125,BIOTEKNOLOGI,Sarjana,25,0,0.0,75,75,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831126,PENDIDIKAN VOKASIONAL TEKNOLOGI OTOMOTIF,Sarjana,20,0,0.0,75,75,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831127,TEKNIK METALURGI,Sarjana,20,0,0.0,76,76,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831128,TEKNIK PERTAMBANGAN,Sarjana,22,0,0.0,79,79,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831129,SAINS INFORMASI GEOGRAFI,Sarjana,20,0,0.0,79,79,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13831130,GEOFISIKA,Sarjana,20,0,0.0,78,78,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832021,MANAJEMEN INFORMATIKA,Sarjana Terapan,75,260,3.466666666666667,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832022,TEKNIK MESIN,Sarjana Terapan,24,204,8.5,87,87,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832023,TEKNIK SIPIL,Sarjana Terapan,65,326,5.015384615384615,85,85,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832024,TRANSPORTASI,Sarjana Terapan,25,98,3.92,76,76,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832025,KEPELATIHAN OLAHRAGA,Sarjana Terapan,30,71,2.3666666666666667,81,81,Olahraga
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832026,TEKNIK LISTRIK,Sarjana Terapan,32,169,5.28125,84,84,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832071,DESAIN GRAFIS,Sarjana Terapan,50,181,3.62,76,76,"Seni Rupa, Desain, dan Kriya"
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832072,ADMINISTRASI NEGARA,Sarjana Terapan,55,408,7.418181818181818,80,80,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832073,TATA BOGA,Sarjana Terapan,60,449,7.483333333333333,86,86,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832074,TATA BUSANA,Sarjana Terapan,55,224,4.072727272727272,81,81,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832107,TEKNOLOGI REKAYASA OTOMOTIF,Sarjana Terapan,40,86,2.15,82,82,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832108,PRODUKSI MEDIA,Sarjana Terapan,40,111,2.775,82,82,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832114,ANALISIS PERFORMA OLAHRAGA,Sarjana Terapan,20,10,0.5,79,79,Olahraga
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832131,ARSITEKTUR BANGUNAN GEDUNG,Sarjana Terapan,17,0,0.0,75,75,Tidak Ada
383,UNIVERSITAS NEGERI SURABAYA,Akademik,13832132,REKAYASA MULTIMEDIA EDUKASI DIGITAL,Sarjana Terapan,20,0,0.0,76,76,Tidak Ada
