id,univ,prodi,kode,jenjang,kelompok,rumpun_ilmu,prov,itk,keketatan_2025,rataan,point,passing_grade_est,pg_batas_bawah,pg_batas_atas,level,daya_tampung_2026,peminat_2025,mu1,mu2,mu3,mu4,mu5,mu6,mu7,pmu1,pmu2,pmu3,pmu4,pmu5,pmu6,pmu7,ukt1,ukt2,ukt3,ukt4,ukt5,ukt_min,ukt_max
91e8493c-e858-42d0-9039-ac50645c6c23,POLITEKNIK NEGERI TANAH LAUT,TEKNOLOGI REKAYASA KOMPUTER JARINGAN,25372001,D4,Saintek,Saintek-Teknik,Kalimantan Selatan,59.15,1.6905,482.70,477.30,480,475,485,D,42,71,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp15,927,164.00","Rp18,050,786.00","Rp21,236,219.00",500000.0,21236219.0
91e86a7a-abbe-47f9-95ff-1ed26b85b807,UNIVERSITAS HASANUDDIN,TEKNIK SIPIL,17111012,S1,Saintek,Saintek-Teknik,Sulawesi Selatan,6.68,14.9605,597.70,592.30,595,590,600,A2,76,1137,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
92068983-279f-4523-9434-fac7d6259b68,UNIVERSITAS NEGERI MAKASSAR,SAINS LINGKUNGAN,17121101,S1,Saintek,Saintek-Teknik,Sulawesi Selatan,65.22,1.5333,482.70,477.30,480,475,485,B3,15,23,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,15498450.0
922345fc-3e26-4eef-8721-ca88718bc626,UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN TEKNIK MEKATRONIKA,13621014,S1,Saintek,Saintek-Teknik,Yogyakarta,23.3,4.2917,522.70,517.30,520,515,525,B2,24,103,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
922bcecd-3208-4932-b18c-f40acc1e8fa2,UNIVERSITAS NEGERI MALANG,ILMU KOMUNIKASI,13731084,S1,Soshum,Soshum-Sosial,Jawa Timur,4.83,20.7049,637.70,632.30,635,630,640,A3,61,1263,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
9230f006-a7cc-4d01-8c51-0b67774056e8,UNIVERSITAS HALUOLEO,PENDIDIKAN ANAK USIA DINI (PG-PAUD),17511061,S1,Soshum,Soshum-Pendidikan,Sulawesi Tenggara,27.03,3.7000,507.70,502.30,505,500,510,B3,40,148,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
9237ac73-5b91-4ed2-a417-5b3eb1c76118,UNIVERSITAS NEGERI SURABAYA,TATA BUSANA,13832074,D4,Soshum,Soshum-Sosial,Jawa Timur,10.71,9.3333,567.70,562.30,565,560,570,B1,75,700,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
924b409d-61ab-493a-9031-638aabf2c898,UNIVERSITAS NEGERI MANADO,GEOFISIKA,17221057,S1,Saintek,Saintek-Sains,Sulawesi Utara,155.56,0.6429,472.70,467.30,470,465,475,C1,14,9,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,16726050.0
924ca385-6654-4cb4-8868-d5aec78269ee,UNIVERSITAS TADULAKO,MANAJEMEN (PSDKU MOROWALI),17311051,S1,Soshum,Soshum-Ekonomi,Sulawesi Tengah,335,0.2985,472.70,467.30,470,465,475,C2,67,20,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
925cc0ce-6d6d-40ad-b614-1d211c975247,UNIVERSITAS HASANUDDIN,TEKNOLOGI PRODUKSI TANAMAN PANGAN,17112044,D4,Saintek,Saintek-Teknik,Sulawesi Selatan,11.21,8.9231,567.70,562.30,565,560,570,A3,26,232,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
928d892d-9a6a-4201-ad17-56fd86487927,UNIVERSITAS TEUKU UMAR,PERIKANAN,11131006,S1,Saintek,Saintek-Pertanian,Aceh,60,1.6667,482.70,477.30,480,475,485,C3,30,50,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,084,188.00","Rp13,695,413.00","Rp16,112,250.00",500000.0,16112250.0
92926d4a-0590-463d-bab2-f8d908aa0c25,UNIVERSITAS SILIWANGI,SISTEM INFORMASI,13421025,S1,Saintek,Saintek-IT,Jawa Barat,10.57,9.4615,567.70,562.30,565,560,570,C3,52,492,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
9299ca5b-b10b-4047-a49f-7105b4e68bba,UNIVERSITAS ANDALAS,KEPERAWATAN,11411004,S1,Saintek,Saintek-Kesehatan,Sumatera Barat,5.33,18.7778,617.70,612.30,615,610,620,A3,63,1183,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
929a7a06-ebff-47da-a5d9-8a37f2cd84cc,UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN TEKNIK BANGUNAN,17121014,S1,Saintek,Saintek-Teknik,Sulawesi Selatan,48.28,2.0714,492.70,487.30,490,485,495,B3,28,58,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
92ae6386-2df1-47e4-8490-f7531c6ea9b2,UNIVERSITAS RIAU,MANAJEMEN SUMBERDAYA PERAIRAN,11311005,S1,Saintek,Soshum-Ekonomi,Riau,52.21,1.9153,482.70,477.30,480,475,485,B1,59,113,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,969,100.00","Rp13,564,980.00","Rp15,958,800.00",500000.0,15958800.0
92b9efba-cdf6-44ff-867c-d285c67616dd,UNIVERSITAS NEGERI SURABAYA,HUBUNGAN INTERNASIONAL,13831104,S1,Soshum,Soshum-Sosial,Jawa Timur,10.22,9.7818,567.70,562.30,565,560,570,B3,55,538,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,16726050.0
92e552a9-32fe-444d-ac1b-ac6dc64e8e14,UNIVERSITAS JAMBI,PEMANFAATAN SUMBERDAYA PERIKANAN,11511019,S1,Saintek,Saintek-Pertanian,Jambi,123.33,0.8108,472.70,467.30,470,465,475,C3,74,60,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
92efa8b8-ca9e-4ff1-9a70-59d200c1b3bd,UNIVERSITAS LAMPUNG,FARMASI,11911035,S1,Saintek,Saintek-Kesehatan,Lampung,4.45,22.4667,637.70,632.30,635,630,640,A3,60,1348,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
92f29c2b-24e2-4a14-98e2-345bc665bf8c,UNIVERSITAS PADJADJARAN,SASTRA ARAB,13331051,S1,Soshum,Soshum-Sosial,Jawa Barat,10.31,9.7000,567.70,562.30,565,560,570,A2,50,485,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
930ccb45-4da4-4894-b2d6-f924533c1405,UNIVERSITAS HALUOLEO,ILMU KEOLAHRAGAAN,17511036,S1,Saintek,Soshum-Pendidikan,Sulawesi Tenggara,19.92,5.0208,537.70,532.30,535,530,540,C1,48,241,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
93238b40-56e1-4e05-b0c6-bcd542e2eec2,UNIVERSITAS PENDIDIKAN GANESHA,PENDIDIKAN TEKNIK INFORMATIKA,16121005,S1,Saintek,Saintek-IT,Bali,61.26,1.6324,482.70,477.30,480,475,485,A2,68,111,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
9325ca73-c3fc-4fbe-a41e-6b42d83167a0,UNIVERSITAS SYIAH KUALA,PENDIDIKAN SENI DRAMA TARI DAN MUSIK,11111051,S1,Soshum,Soshum-Sosial,Aceh,37.84,2.6429,492.70,487.30,490,485,495,C2,42,111,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
93414cc7-39ee-4923-90c6-c910cc123f70,POLITEKNIK NEGERI SAMARINDA,ARSITEKTUR BANGUNAN GEDUNG,25622029,D4,Saintek,Saintek-Teknik,Kalimantan Timur,19.32,5.1765,537.70,532.30,535,530,540,B3,34,176,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,,
9341a6e3-5bb6-477c-9c94-c4d7c6f56c12,UNIVERSITAS RIAU,MATEMATIKA,11311003,S1,Saintek,Saintek-Sains,Riau,43.37,2.3056,492.70,487.30,490,485,495,B1,36,83,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,969,100.00","Rp13,564,980.00","Rp15,958,800.00",500000.0,15958800.0
9367eb03-77d9-4d35-93aa-f8935d3813f7,UIN SULTAN SYARIF KASIM,PENDIDIKAN EKONOMI,11321020,S1,Soshum,Soshum-Pendidikan,Riau,93.33,1.0714,472.70,467.30,470,465,475,B2,70,75,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.11,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,625,000.00","Rp16,575,000.00","Rp19,500,000.00",500000.0,19500000.0
9370004c-8a26-42b1-828f-6532ec3eca46,UNIVERSITAS SEBELAS MARET,TEKNIK SIPIL,13531007,S1,Saintek,Saintek-Teknik,Jawa Tengah,3.55,28.1296,652.70,647.30,650,645,655,A3,54,1519,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
9374757f-93f2-4a3b-83d1-59f52159086e,UNIVERSITAS NEGERI PADANG,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI - PSDKU SAWAHLUNTO,11421091,S1,Soshum,Soshum-Sosial,Sumatera Barat,71.43,1.4000,472.70,467.30,470,465,475,B1,20,28,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
937a50fc-bdca-48b0-bb56-ec894182d4a0,UIN RADEN INTAN LAMPUNG,SAINS DATA,11931003,S1,Saintek,Saintek-Teknik,Lampung,336.84,0.2969,472.70,467.30,470,465,475,B2,64,19,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.11,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,425,000.00","Rp15,215,000.00","Rp17,900,000.00",500000.0,17900000.0
93815a3b-efb7-4576-af03-299675ebbb7e,UNIVERSITAS BENGKULU,SOSIOLOGI,11611033,S1,Soshum,Soshum-Sosial,Bengkulu,29.76,3.3600,507.70,502.30,505,500,510,C2,50,168,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
93a77e9b-d7e4-49c7-a982-a9ee9e969d41,UNIVERSITAS NEGERI SEMARANG,PENDIDIKAN PANCASILA & KEWARGANEGARAAN,13561031,S1,Soshum,Soshum-Sosial,Jawa Tengah,13.85,7.2222,552.70,547.30,550,545,555,B1,45,325,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
93c52077-6beb-4677-a440-29274222ffde,POLITEKNIK NEGERI UJUNG PANDANG,ADMINISTRASI PERKANTORAN DIGITAL,27162034,D4,Soshum,Soshum-Sosial,Sulawesi Selatan,5.67,17.6500,617.70,612.30,615,610,620,B3,20,353,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp15,945,004.00","Rp18,071,004.00","Rp21,260,005.00",500000.0,21260005.0
94010880-5728-4b14-8328-c5500481907b,UNIVERSITAS GADJAH MADA,PSIKOLOGI,13611084,S1,Soshum,Saintek-Kesehatan,Yogyakarta,1.89,52.9559,712.70,707.30,710,705,715,A1,68,3601,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
9404c11a-2e5b-418a-9533-04478912f603,UNIVERSITAS GADJAH MADA,TEKNIK SUMBER DAYA AIR,13611116,S1,Saintek,Saintek-Teknik,Yogyakarta,6.12,16.3333,617.70,612.30,615,610,620,A2,15,245,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
940eb73c-d0c8-466d-9c47-e4793df50f50,UNIVERSITAS PENDIDIKAN INDONESIA,PENDIDIKAN TEKNIK BANGUNAN,13341012,S1,Saintek,Saintek-Teknik,Jawa Barat,19.14,5.2258,537.70,532.30,535,530,540,B2,31,162,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
941f608f-87ee-4eb3-adec-02d24e6417c6,POLITEKNIK NEGERI UJUNG PANDANG,TEKNIK TELEKOMUNIKASI,27163022,D3,Saintek,Saintek-Teknik,Sulawesi Selatan,7.92,12.6333,592.70,587.30,590,585,595,C1,30,379,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,022,267.00","Rp15,891,903.00","Rp18,696,356.00",500000.0,18696356.0
942c9007-c037-4112-8ea2-7c88a15c2e49,UNIVERSITAS SYIAH KUALA,PSIKOLOGI,11111056,S1,Soshum,Saintek-Kesehatan,Aceh,4,25.0000,652.70,647.30,650,645,655,C1,28,700,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
94579159-b840-4529-b574-91aace6d07a2,UIN SULTAN SYARIF KASIM,PENDIDIKAN BAHASA INDONESIA,11321035,S1,Soshum,Soshum-Pendidikan,Riau,37.68,2.6538,492.70,487.30,490,485,495,B3,78,207,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.11,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,025,000.00","Rp15,895,000.00","Rp18,700,000.00",500000.0,18700000.0
946d7a35-2081-40cf-9a29-21f53d1f3cb0,UNIVERSITAS NEGERI MAKASSAR,PEND. GURU SEK. DASAR (KAMPUS PARE-PARE),17121060,S1,Soshum,Soshum-Sosial,Sulawesi Selatan,34.67,2.8846,492.70,487.30,490,485,495,C1,78,225,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
94805678-22f5-4323-aff5-e58abe3432ca,UNIVERSITAS HASANUDDIN,TEKNOLOGI INDUSTRI PERTANIAN,17111081,S1,Saintek,Saintek-Teknik,Sulawesi Selatan,28.3,3.5333,507.70,502.30,505,500,510,A3,45,159,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
948c196e-0c12-464e-be2b-e9a9a320e590,POLITEKNIK NEGERI BENGKALIS,TEKNIK ELEKTRONIKA,22323019,D3,Saintek,Saintek-Teknik,Riau,44.83,2.2308,487.70,482.30,485,480,490,D,26,58,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp15,559,981.00","Rp17,634,645.00","Rp20,746,641.00",500000.0,20746641.0
94925021-5af8-45f2-b17e-a7b489087351,UNIVERSITAS SEBELAS MARET,PENDIDIKAN LUAR BIASA (PENDIDIKAN KHUSUS),13531053,S1,Soshum,Soshum-Sosial,Jawa Tengah,9.76,10.2500,582.70,577.30,580,575,585,A2,24,246,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
949a0c47-0f7f-4633-b1c1-cb1dd13c4f36,UNIVERSITAS BORNEO TARAKAN,TEKNIK KOMPUTER,15511013,S1,Saintek,Saintek-IT,Kalimantan Utara,6.79,14.7222,597.70,592.30,595,590,600,D,18,265,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
94a255e2-90e3-4c6f-af10-e60576568733,POLITEKNIK PERTANIAN NEGERI PANGKAJENE KEPULAUAN,TEKNOLOGI PRODUKSI TANAMAN PANGAN,27172005,D4,Saintek,Saintek-Teknik,Sulawesi Selatan,70,1.4286,472.70,467.30,470,465,475,D,14,20,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,181,163.00","Rp14,938,651.00","Rp17,574,884.00",500000.0,17574884.0
94accb04-2bea-4670-8a7f-23273ca7123e,UIN JAKARTA,PENDIDIKAN KIMIA,13221014,S1,Saintek,Soshum-Pendidikan,Banten,125.37,0.7976,472.70,467.30,470,465,475,B2,84,67,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.11,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,025,000.00","Rp15,895,000.00","Rp18,700,000.00",500000.0,18700000.0
94c69e46-50fc-4971-8ae4-e1c2ca72eda5,UNIVERSITAS MULAWARMAN,PSIKOLOGI,15411057,S1,Soshum,Saintek-Kesehatan,Kalimantan Timur,3.94,25.4063,652.70,647.30,650,645,655,C1,32,813,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
94d8fe56-c729-4aa0-b78c-bfccfa53dd59,UNIVERSITAS SEBELAS MARET,ILMU HUKUM,13531038,S1,Soshum,Soshum-Hukum,Jawa Tengah,6.37,15.7056,617.70,612.30,615,610,620,A1,180,2827,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
94db7e6c-f242-475a-be2a-746bb00b7ac8,UNIVERSITAS SILIWANGI,GIZI,13421010,S1,Saintek,Saintek-Kesehatan,Jawa Barat,9.77,10.2361,582.70,577.30,580,575,585,D,72,737,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
94dbd6b9-148c-4c3b-a88f-f70015749e91,UNIVERSITAS BRAWIJAYA,PENDIDIKAN BHS & SASTRA INDONESIA,13721082,S1,Soshum,Soshum-Humaniora,Jawa Timur,14.79,6.7619,552.70,547.30,550,545,555,A2,42,284,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
94df5dfd-2d7f-4eb2-84e5-3898115678a8,POLITEKNIK NEGERI MEDIA KREATIF,TEKNIK GRAFIKA (PSDKU MEDAN),24223006,D3,Saintek,Saintek-Teknik,Jakarta Raya,50,2.0000,487.70,482.30,485,480,490,B3,16,32,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,287,435.00","Rp13,925,759.00","Rp16,383,246.00",500000.0,16383246.0
9515fd9d-c6c1-4bfa-9ada-8f16c183c880,UNIVERSITAS PAPUA,TEKNOLOGI HASIL HUTAN,19211049,S1,Saintek,Saintek-Teknik,Papua Barat,2400,0.0000,549.35,539.9,549,540,559,C3,24,0,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,16726050.0
95199111-332f-4545-bf0d-86a66a1e4f98,POLITEKNIK PERTANIAN NEGERI KUPANG,PENYULUHAN PERTANIAN LAHAN KERING,26422001,D4,Soshum,Soshum-Sosial,Nusa Tenggara Timur,35.4,2.8250,492.70,487.30,490,485,495,D,40,113,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,499,718.00","Rp14,166,347.00","Rp16,666,290.00",500000.0,16666290.0
951ff17d-74ef-412a-a009-4df6beb8bbe9,UNIVERSITAS NEGERI PADANG,AGRIBISNIS (KAMPUS KABUPATEN SIJUNJUNG),11421078,S1,Saintek,Saintek-Pertanian,Sumatera Barat,28.78,3.4750,507.70,502.30,505,500,510,B2,40,139,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
952e4022-cd32-4ff1-8a5d-fd28d61b4957,POLITEKNIK NEGERI MEDAN,AKUNTANSI KEUANGAN PUBLIK,22222008,D4,Soshum,Soshum-Ekonomi,Sumatera Utara,4,25.0000,652.70,647.30,650,645,655,A1,56,1400,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp17,907,283.00","Rp20,294,920.00","Rp23,876,377.00",500000.0,23876377.0
953254a5-96f0-432c-8464-39cdcc8878be,UNIVERSITAS ANDALAS,EKONOMI,11411032,S1,Soshum,Soshum-Ekonomi,Sumatera Barat,13.29,7.5231,552.70,547.30,550,545,555,A3,65,489,PBM,PU,PPU,PK,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
9535545a-9114-4c47-90af-ca170dd42b16,UNIVERSITAS NEGERI MAKASSAR,PENDIDIKAN BAHASA ARAB,17121076,S1,Soshum,Soshum-Sosial,Sulawesi Selatan,29.58,3.3810,507.70,502.30,505,500,510,B2,63,213,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
954a4957-3d95-445f-87e2-2bad1e7a3b88,UNIVERSITAS SEBELAS MARET,DESAIN KOMUNIKASI VISUAL,13531049,S1,Soshum,Saintek-IT,Jawa Tengah,6.48,15.4222,617.70,612.30,615,610,620,A3,45,694,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
9576d15c-cd6b-4a29-8901-37348af257e3,POLITEKNIK NEGERI SAMBAS,MANAJEMEN BISNIS PARIWISATA,25172005,D4,Soshum,Soshum-Ekonomi,Kalimantan Barat,42.06,2.3778,492.70,487.30,490,485,495,C2,45,107,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,649,564.00","Rp14,336,172.00","Rp16,866,085.00",500000.0,16866085.0
